iso2c,year,source,not_credible,not_comparable,rev_inc_soc_contr,rev_ex_soc_contr,rev_ex_grants_inc_soc_contr,rev_ex_grants_ex_soc_contr,tot_resource_rev,resource_taxes,resource_comp_tax_income,resource_comp_indirect,resourc_comp_non_tax
AW,2008,IMF Country Report,False,False,0.323951228247245,0.277780038743916,0.267890572856468,0.221719383353139,NULL,0.0,0.0,0.0,NULL
AW,2009,IMF Country Report,False,False,0.297249017506252,0.247610753840657,0.285548410146481,0.235910146480886,NULL,0.0,0.0,0.0,NULL
AF,1978,IMF Country Report,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AF,1979,IMF Country Report,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AF,1980,IMF Country Report,False,True,NULL,NULL,0.162758405977584,0.162758405977584,0.0716625155666252,NULL,NULL,NULL,0.0716625155666252
AF,1981,IMF Country Report,False,True,NULL,NULL,0.173118466898955,0.173118466898955,0.0787224157955865,NULL,NULL,NULL,0.0787224157955865
AF,1982,IMF Country Report,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AF,1983,IMF Country Report,False,True,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AF,1984,IMF Country Report,False,True,NULL,NULL,0.25347388905482,0.25347388905482,0.0811586930152324,0.0,NULL,NULL,0.0811586930152324
AF,1985,IMF Country Report,False,True,NULL,NULL,0.305794334427,0.305794334427,0.102922995828543,0.0,NULL,NULL,0.102922995828543
AF,1986,IMF Country Report,False,True,NULL,NULL,0.354122298093735,0.354122298093735,0.0922503465622334,0.0,NULL,NULL,0.0922503465622334
AF,1987,IMF Country Report,False,True,NULL,NULL,0.409975308398621,0.409975308398621,0.106087099836037,0.0,NULL,NULL,0.106087099836037
AF,1988,IMF Country Report,False,True,NULL,NULL,0.387204370205119,0.387204370205119,0.0378303120315346,0.0,NULL,NULL,0.0378303120315346
AF,1989,IMF Country Report,False,True,NULL,NULL,NULL,0.287971425854918,0.0,0.0,NULL,NULL,0.0
AF,2002,IMF Country Report,False,False,0.0824274727702896,0.0824274727702896,0.0316058657727525,0.0316058657727525,NULL,NULL,NULL,NULL,NULL
AF,2003,GFS,False,False,0.118434151030726,0.118114029622245,0.0456995674155303,0.0453794460070495,NULL,0.0,0.0,0.0,NULL
AF,2004,GFS,False,False,0.171759126197065,0.170516039382891,0.0505912580117737,0.0493481711975993,NULL,0.0,0.0,0.0,NULL
AF,2005,GFS,False,False,0.177147311165055,0.176506601677391,0.0726815782375833,0.0720408687499197,NULL,0.0,0.0,0.0,NULL
AF,2006,GFS,False,False,0.194759074446223,0.19374476310501,0.0880329427659888,0.087018631424776,NULL,0.0,0.0,0.0,NULL
AF,2007,GFS,False,False,0.201051063595384,0.200136495506,0.0773663275892144,0.0764517594998302,NULL,0.0,0.0,0.0,NULL
AF,2008,GFS,False,False,0.179113701028261,0.177704237126117,0.0769367523738477,0.0755272884717031,NULL,0.0,0.0,0.0,NULL
AF,2009,IMF Country Report,False,False,0.205501055143867,0.205501055143867,0.103238267418003,0.103238267418003,NULL,0.0,0.0,0.0,NULL
AF,2010,IMF Country Report,False,False,0.219754625601962,0.219754625601962,0.11015132106233,0.11015132106233,NULL,0.0,0.0,0.0,NULL
AO,1985,IMF Country Report,False,False,0.385590223893859,0.385590223893859,0.385590223893859,0.385590223893859,0.204829456514317,0.204829456514317,NULL,NULL,NULL
AO,1986,IMF Country Report,False,False,0.374407742731661,0.374407742731661,0.374407742731661,0.374407742731661,0.11042924996299,0.11042924996299,NULL,NULL,NULL
AO,1987,IMF Country Report,False,False,0.281571549659223,0.281571549659223,0.281571549659223,0.281571549659223,0.148934147649332,0.148934147649332,NULL,NULL,NULL
AO,1988,IMF Country Report,False,False,0.263181050681556,0.263181050681556,0.263181050681556,0.263181050681556,0.134524072084044,0.134524072084044,NULL,NULL,NULL
AO,1989,IMF Country Report,False,False,0.266787646000084,0.266787646000084,0.266787646000084,0.266787646000084,0.14041455052636,0.14041455052636,NULL,NULL,NULL
AO,1990,IMF Country Report,False,False,0.256038580877128,0.256038580877128,0.256038580877128,0.256038580877128,0.159291178179282,0.159291178179282,NULL,NULL,NULL
AO,1991,IMF Country Report,False,False,0.182866224386235,0.182866224386235,0.182866224386235,0.182866224386235,0.0993838176012144,0.0993838176012144,NULL,NULL,NULL
AO,1992,IMF Country Report,False,False,0.355967467372801,0.355967467372801,0.355967467372801,0.355967467372801,NULL,NULL,NULL,NULL,NULL
AO,1993,IMF Country Report,False,False,0.38978683097651,0.38978683097651,0.38978683097651,0.38978683097651,0.322966231380537,0.322966231380537,0.252433376251454,0.0,NULL
AO,1994,IMF Country Report,False,False,0.261,0.261,0.261,0.261,0.233,0.233,0.183,0.0,NULL
AO,1995,IMF Country Report,False,False,0.316615384615385,0.316615384615385,0.316615384615385,0.316615384615385,0.276230769230769,0.276230769230769,0.211153846153846,0.0,NULL
AO,1996,IMF Country Report,False,False,0.488649350649351,0.488649350649351,0.488649350649351,0.488649350649351,0.438246753246753,0.438246753246753,0.310367532467532,0.0,NULL
AO,1997,IMF Country Report,False,False,0.394993808049536,0.394993808049536,0.394993808049536,0.394993808049536,0.242069969040248,0.242069969040248,0.152934984520124,0.0,NULL
AO,1998,IMF Country Report,False,False,0.382003395585739,0.382003395585739,0.33955857385399,0.33955857385399,0.254668930390492,0.254668930390492,0.0,0.0,NULL
AO,1999,IMF Country Report,False,False,0.549728295210413,0.549728295210413,0.505497282952104,0.505497282952104,0.442310122583091,0.442310122583091,0.0,0.0,NULL
AO,2000,IMF Country Report,False,False,0.523640171928523,0.523640171928523,0.501821831431501,0.501821831431501,0.448366897213798,0.448366897213798,0.0,0.0,NULL
AO,2001,IMF Country Report,False,False,0.474859343212708,0.474859343212708,0.451014910380446,0.451014910380446,0.35918847755833,0.35918847755833,0.0,0.0,NULL
AO,2002,IMF Country Report,False,False,0.35072755748035,0.35072755748035,0.35072755748035,0.35072755748035,0.269111710771086,0.269111710771086,0.0,0.0,NULL
AO,2003,IMF Country Report,False,False,0.37304514989349,0.37304514989349,0.365487891855637,0.365487891855637,0.274328466774043,0.274328466774043,0.0,0.0,NULL
AO,2004,IMF Country Report,False,False,0.371581595588558,0.371581595588558,0.367010721442397,0.367010721442397,0.286014831572429,0.286014831572429,0.0,0.0,NULL
AO,2005,IMF Country Report,False,False,0.441234138957463,0.441234138957463,0.438633385145226,0.438633385145226,0.35032966586409,0.35032966586409,0.0,0.0,NULL
AO,2006,IMF Country Report,False,False,0.501676174267338,0.501676174267338,0.501676174267338,0.501676174267338,0.402138904959028,0.402138904959028,0.0,0.0,NULL
AO,2007,IMF Country Report,False,False,0.458225401521437,0.458225401521437,0.457729369882382,0.457729369882382,NULL,0.371376731500877,NULL,NULL,NULL
AO,2008,IMF Country Report,False,False,0.509328130175214,0.509328130175214,0.509011482285767,0.509011482285767,NULL,0.411958904170316,NULL,NULL,NULL
AO,2009,IMF Country Report,False,False,0.345652418940751,0.345652418940751,0.345318455250953,0.345318455250953,NULL,0.241956693258525,NULL,NULL,NULL
AO,2010,IMF Country Report,False,False,0.434722550041579,0.434722550041579,0.434458682029414,0.434458682029414,NULL,0.329835015206054,NULL,NULL,NULL
AI,2006,IMF Country Report,False,False,0.332542372881356,0.332542372881356,0.307457627118644,0.307457627118644,NULL,0.0,NULL,0.0,NULL
AI,2007,IMF Country Report,False,False,0.289243340503538,0.289243340503538,0.289243340503538,0.289243340503538,NULL,0.0,NULL,0.0,NULL
AI,2008,IMF Country Report,False,False,0.284869041850501,0.284869041850501,0.273137639947974,0.273137639947974,NULL,0.0,NULL,0.0,NULL
AI,2009,IMF Country Report,False,False,0.254160311230698,0.254160311230698,0.254160311230698,0.254160311230698,NULL,0.0,NULL,0.0,NULL
AI,2010,IMF Country Report,False,False,0.312538254476269,0.312538254476269,0.253257710136775,0.253257710136775,NULL,0.0,NULL,0.0,NULL
AL,1995,GFS,False,False,0.19157570391077,0.162835576132749,0.189201208689541,0.16046108091152,NULL,0.0,0.0,0.0,NULL
AL,1996,GFS,False,False,0.152270149073609,0.120649934260253,0.14997738806776,0.118357173254403,NULL,0.0,0.0,0.0,NULL
AL,1997,GFS,False,False,0.171945770455575,0.142586518346545,0.164794621740237,0.135435369631207,NULL,0.0,0.0,0.0,NULL
AL,1998,GFS,False,False,0.237929963184471,0.208375557204736,0.216090593365444,0.186536187385709,NULL,0.0,0.0,0.0,NULL
AL,2002,GFS,False,False,0.24171726531248,0.20169900644119,0.235102591731959,0.195084332860669,NULL,0.0,0.0,0.0,NULL
AL,2003,GFS,False,False,0.240514451849739,0.199780664978144,0.236744062077689,0.196010275206095,NULL,0.0,0.0,0.0,NULL
AL,2004,GFS,False,False,0.244400727238823,0.201497818949499,0.241214741903474,0.198311833614151,NULL,0.0,0.0,0.0,NULL
AN,1990,GFS,False,False,0.13941875991181,0.106496523404913,0.123564178149277,0.0906419416423804,NULL,0.0,NULL,0.0,NULL
AN,1991,GFS,False,False,0.145516739503198,0.111915259074377,0.124451920307227,0.0908504398784061,NULL,0.0,NULL,0.0,NULL
AN,1992,GFS,False,False,0.149850036530149,0.110661647117315,0.132655392845408,0.0934670034325744,NULL,0.0,NULL,0.0,NULL
AN,1993,GFS,False,False,0.166834098258001,0.131603398813507,0.14154890726913,0.106318207824636,NULL,0.0,NULL,0.0,NULL
AN,1994,GFS,False,False,0.169180929739409,0.12352964428714,0.148585185345381,0.102933899893112,NULL,0.0,NULL,0.0,NULL
AN,1995,GFS,False,False,NULL,0.120582688243797,NULL,0.100420393705015,NULL,0.0,NULL,0.0,NULL
AN,1996,IMF Country Report,False,False,NULL,0.103395317947867,NULL,0.102004814876307,NULL,0.0,NULL,0.0,NULL
AN,1997,IMF Country Report,False,False,NULL,0.10912808044671,NULL,0.107579165756499,NULL,0.0,NULL,0.0,NULL
AN,1998,IMF Country Report,False,False,NULL,0.110576484806572,NULL,0.108785611379796,NULL,0.0,NULL,0.0,NULL
AN,1999,IMF Country Report,False,False,NULL,0.102156115938436,NULL,0.100393076479212,NULL,0.0,NULL,0.0,NULL
AN,2000,IMF Country Report,False,False,NULL,0.128746228388236,NULL,0.119573817464025,NULL,0.0,NULL,0.0,NULL
AN,2001,IMF Country Report,False,False,NULL,0.117318497814727,NULL,0.11510239609845,NULL,0.0,NULL,0.0,NULL
AN,2002,IMF Country Report,False,False,NULL,0.117386736629106,NULL,0.11531128581117,NULL,0.0,NULL,0.0,NULL
AN,2003,IMF Country Report,False,False,NULL,0.124251424826527,NULL,0.112318403829935,NULL,0.0,NULL,0.0,NULL
AN,2004,IMF Country Report,False,False,NULL,0.124617450348149,NULL,0.118263274416776,NULL,0.0,NULL,0.0,NULL
AN,2005,IMF Country Report,False,False,NULL,0.153678299639646,NULL,0.117589895830758,NULL,0.0,NULL,0.0,NULL
AE,1990,GFS,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL
AE,1991,GFS,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL
AE,1992,GFS,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL
AE,1993,GFS,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL
AE,1994,GFS,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL
AE,1995,GFS,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL
AE,1996,GFS,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL
AE,1997,IMF Country Report,False,False,0.251998312694826,0.251998312694826,0.247697829381989,0.247697829381989,0.147067234821403,0.0,0.0,0.0,0.147067234821403
AE,1998,IMF Country Report,False,False,0.227889099536616,0.227889099536616,0.223403663291768,0.223403663291768,0.0946059753876063,0.0,0.0,0.0,0.0946059753876063
AE,1999,IMF Country Report,False,False,0.210961451887974,0.210961451887974,0.206334758363701,0.206334758363701,0.0921855540695516,0.0,0.0,0.0,0.0921855540695516
AE,2000,IMF Country Report,False,False,0.235070724861027,0.235070724861027,0.231875853429048,0.231875853429048,0.157196061318468,0.0,0.0,0.0,0.157196061318468
AE,2001,IMF Country Report,False,False,0.206740957059872,0.206740957059872,0.204208090413587,0.204208090413587,0.136126427208417,0.0,0.0,0.0,0.136126427208417
AE,2002,IMF Country Report,False,False,0.16386312918423,0.16386312918423,0.161482767170841,0.161482767170841,0.101477808083313,0.0,0.0,0.0,0.101477808083313
AE,2003,IMF Country Report,False,False,0.221752631048784,0.221752631048784,0.218984719551879,0.218984719551879,0.164590003109521,0.0,0.0,0.0,0.164590003109521
AE,2004,IMF Country Report,False,False,0.237508864676681,0.237508864676681,0.236409184265544,0.236409184265544,0.182261436584175,0.0,0.0,0.0,0.182261436584175
AE,2005,IMF Country Report,False,False,0.309510097751298,0.309510097751298,0.307979907012646,0.307979907012646,0.231698014219467,0.0,0.0,0.0,0.231698014219467
AE,2006,IMF Country Report,False,False,0.347091520735971,0.347091520735971,0.346635461771961,0.346635461771961,0.265368696701173,0.0,0.0,0.0,0.265368696701173
AE,2007,IMF Country Report,False,False,0.33773637844178,0.33773637844178,0.335360991333845,0.335360991333845,0.244632173626874,0.0,0.0,0.0,0.244632173626874
AE,2008,IMF Country Report,False,False,0.390408097783643,0.390408097783643,0.387330088984638,0.387330088984638,0.311767956708961,0.0,0.0,0.0,0.311767956708961
AE,2009,IMF Country Report,False,False,0.257113934760602,0.257113934760602,0.25380311340092,0.25380311340092,0.175390937797453,0.0,0.0,0.0,0.175390937797453
AE,2010,IMF Country Report,False,False,0.286512660161703,0.286512660161703,0.284122241596027,0.284122241596027,0.214054526792265,0.0,0.0,0.0,0.214054526792265
AE,2011,IMF Country Report,False,False,0.332633408919123,0.332633408919123,0.3284119425548,0.3284119425548,0.274055933484505,0.0,0.0,0.0,0.274055933484505
AR,1990,CEPALSTAT,False,False,0.103885946455779,0.0585968221722412,0.103885946455779,0.0585968221722412,NULL,0.0,NULL,NULL,NULL
AR,1991,CEPALSTAT,False,False,0.111632021229544,0.0620433436532508,0.111632021229544,0.0620433436532508,NULL,0.0,NULL,NULL,NULL
AR,1992,CEPALSTAT,False,False,0.122819419806367,0.064705622777057,0.122819419806367,0.064705622777057,NULL,0.0,NULL,NULL,NULL
AR,1993,CEPALSTAT,False,False,0.162966580824675,0.106916411889327,0.162966580824675,0.106916411889327,NULL,0.0,0.0,0.0,NULL
AR,1994,CEPALSTAT,False,False,0.151532155205234,0.0970863208683288,0.151532155205234,0.0970863208683288,NULL,0.0,0.0,0.0,NULL
AR,1995,CEPALSTAT,False,False,0.146565528708635,0.0979906893638132,0.146565528708635,0.0979906893638132,NULL,0.0,0.0,0.0,NULL
AR,1996,CEPALSTAT,False,False,0.131860024915295,0.0927977660755102,0.131860024915295,0.0927977660755102,NULL,0.0,0.0,0.0,NULL
AR,1997,CEPALSTAT,False,False,0.139820346275996,0.102595471775433,0.139820346275996,0.102595471775433,NULL,0.0,0.0,0.0,NULL
AR,1998,CEPALSTAT,False,False,0.137883952120648,0.102537970948554,0.137883952120648,0.102537970948554,NULL,0.0,0.0,0.0,NULL
AR,1999,CEPALSTAT,False,False,0.140581130877867,0.106675599908317,0.140581130877867,0.106675599908317,NULL,0.0,0.0,0.0,NULL
AR,2000,CEPALSTAT,False,False,0.151895385356658,0.118703653098117,0.151895385356658,0.118703653098117,NULL,0.0,0.0,0.0,NULL
AR,2001,CEPALSTAT,False,False,0.142749921276532,0.111307381598715,0.142749921276532,0.111307381598715,NULL,0.0,0.0,0.0,NULL
AR,2002,CEPALSTAT,False,False,0.142141349017846,0.114340922133778,0.142141349017846,0.114340922133778,NULL,0.0,0.0,0.0,NULL
AR,2003,CEPALSTAT,False,False,0.161426785481325,0.137994579857774,0.161426785481325,0.137994579857774,NULL,0.0,0.0,0.0,NULL
AR,2004,CEPALSTAT,False,False,0.163412441561752,0.139188901707481,0.163412441561752,0.139188901707481,NULL,0.0,0.0,0.0,NULL
AR,2005,CEPALSTAT,False,False,0.167271551897738,0.141418684729073,0.167271551897738,0.141418684729073,NULL,0.0,0.0,0.0,NULL
AR,2006,CEPALSTAT,False,False,0.172199749733442,0.142338650732825,0.172199749733442,0.142338650732825,NULL,0.0,0.0,0.0,NULL
AR,2007,CEPALSTAT,False,False,0.181755922029741,0.137030586625746,0.181755922029741,0.137030586625746,NULL,0.0,0.0,0.0,NULL
AR,2008,CEPALSTAT,False,False,0.193996594810244,0.151106221502635,0.193996594810244,0.151106221502635,NULL,0.0,0.0,0.0,NULL
AR,2009,CEPALSTAT,False,False,0.20943288482192,0.152052529971099,0.20943288482192,0.152052529971099,NULL,0.0,0.0,0.0,NULL
AM,1991,IMF Country Report,False,True,0.2548125,0.2548125,0.2548125,0.2548125,NULL,0.0,NULL,NULL,NULL
AM,1992,IMF Country Report,False,True,0.266864406779661,0.266864406779661,0.266864406779661,0.266864406779661,NULL,0.0,NULL,NULL,NULL
AM,1993,IMF Country Report,False,True,0.203611752630228,0.203611752630228,0.203611752630228,0.203611752630228,NULL,0.0,NULL,NULL,NULL
AM,1994,IMF Country Report,False,True,0.261518723438377,0.261518723438377,0.143126720658595,0.143126720658595,NULL,0.0,0.0,0.0,NULL
AM,1995,IMF Country Report,False,False,0.177700208326951,0.177700208326951,0.141260224870562,0.141260224870562,NULL,0.0,0.0,0.0,NULL
AM,1996,IMF Country Report,False,False,0.15060291072868,0.15060291072868,0.135976673033791,0.135976673033791,NULL,0.0,0.0,0.0,NULL
AM,1997,IMF Country Report,False,False,0.157521234906805,0.157521234906805,0.143099401245251,0.143099401245251,NULL,0.0,0.0,0.0,NULL
AM,1998,IMF Country Report,False,False,0.171449206340899,0.171449206340899,0.162028920278212,0.162028920278212,NULL,0.0,0.0,0.0,NULL
AM,1999,IMF Country Report,False,False,0.193327419073892,0.193327419073892,0.178035412641122,0.178035412641122,NULL,0.0,0.0,0.0,NULL
AM,2000,IMF Country Report,False,False,0.164834418978065,0.164834418978065,0.158434965064799,0.158434965064799,NULL,0.0,0.0,0.0,NULL
AM,2001,IMF Country Report,False,False,0.170766160066061,0.170766160066061,0.155033222012166,0.155033222012166,NULL,0.0,0.0,0.0,NULL
AM,2002,IMF Country Report,False,False,0.18848093758991,0.18848093758991,0.153617835816076,0.153617835816076,NULL,0.0,NULL,NULL,NULL
AM,2003,IMF Country Report,False,False,0.17782368187965,0.17782368187965,0.145631994228886,0.145631994228886,NULL,0.0,NULL,NULL,NULL
AM,2004,IMF Country Report,False,False,0.151838758454777,0.151838758454777,0.143347947660965,0.143347947660965,NULL,0.0,NULL,NULL,NULL
AM,2005,IMF Country Report,False,False,0.14864810036734,0.14864810036734,0.139686412252812,0.139686412252812,NULL,0.0,NULL,NULL,NULL
AM,2006,IMF Country Report,False,False,0.17965582281388,0.152059905353156,0.175100425797853,0.147504508337129,NULL,0.0,0.0,NULL,NULL
AM,2007,IMF Country Report,False,False,0.200839365658786,0.173817341915604,0.193409102960896,0.166387079217714,NULL,0.0,0.0,NULL,NULL
AM,2008,IMF Country Report,False,False,0.204807540325338,0.175633395623822,0.200547722847307,0.171373578145791,NULL,0.0,0.0,NULL,NULL
AM,2009,IMF Country Report,False,False,0.208680085725626,0.17592660674276,0.201932041464822,0.169178562481956,NULL,0.0,0.0,0.0,NULL
AM,2010,IMF Country Report,False,False,0.20970185952974,0.1796302187719,0.201648485651572,0.171576844893733,NULL,0.0,0.0,0.0,NULL
AG,1992,IMF Country Report,False,False,0.182768565248738,0.182768565248738,0.177217015140591,0.177217015140591,NULL,0.0,0.0,0.0,0.00778658976207642
AG,1993,IMF Country Report,False,False,0.174562584118439,0.174562584118439,0.170323014804845,0.170323014804845,NULL,0.0,0.0,0.0,0.00329744279946164
AG,1994,IMF Country Report,False,False,0.173851806491121,0.173851806491121,0.172504592774036,0.172504592774036,NULL,0.0,0.0,0.0,0.00251071647274954
AG,1995,IMF Country Report,False,False,0.176583850931677,0.176583850931677,0.176211180124224,0.176211180124224,NULL,0.0,0.0,0.0,0.00186335403726708
AG,1996,IMF Country Report,False,False,0.18657223796034,0.18657223796034,0.183456090651558,0.183456090651558,NULL,0.0,0.0,0.0,0.0056657223796034
AG,1997,IMF Country Report,False,False,0.176849894291755,0.176849894291755,0.172674418604651,0.172674418604651,NULL,0.0,0.0,0.0,0.00126849894291755
AG,1998,IMF Country Report,False,False,0.179090459713297,0.179090459713297,0.171576866040534,0.171576866040534,NULL,0.0,0.0,0.0,0.00158180919426594
AG,1999,IMF Country Report,False,False,0.180865068171133,0.180865068171133,0.163234602726845,0.163234602726845,NULL,0.0,0.0,0.0,NULL
AG,2000,IMF Country Report,False,False,0.186835919134932,0.186835919134932,0.153173483779972,0.153173483779972,NULL,0.0,0.0,0.0,NULL
AG,2001,IMF Country Report,False,False,0.175392670157068,0.175392670157068,0.175392670157068,0.175392670157068,NULL,0.0,0.0,0.0,NULL
AG,2002,IMF Country Report,False,False,0.193296602387511,0.193296602387511,0.182047750229568,0.182047750229568,NULL,0.0,0.0,0.0,NULL
AG,2003,IMF Country Report,False,False,0.187658089838639,0.187658089838639,0.186262538159616,0.186262538159616,NULL,0.0,0.0,0.0,NULL
AG,2004,IMF Country Report,False,False,0.19537643207856,0.19537643207856,0.193166939443535,0.193166939443535,NULL,0.0,0.0,0.0,NULL
AG,2005,IMF Country Report,False,False,0.190351201478743,0.190351201478743,0.182439926062847,0.182439926062847,NULL,0.0,0.0,0.0,NULL
AG,2006,IMF Country Report,False,False,0.221609344581441,0.221609344581441,0.197177157689812,0.197177157689812,NULL,0.0,0.0,0.0,NULL
AG,2007,IMF Country Report,False,False,0.216347527865104,0.216347527865104,0.210631609031152,0.210631609031152,NULL,0.0,NULL,NULL,NULL
AG,2008,IMF Country Report,False,False,0.212742685261143,0.212742685261143,0.204539239814055,0.204539239814055,NULL,0.0,NULL,NULL,NULL
AG,2009,IMF Country Report,False,False,0.185727355901189,0.185727355901189,0.185727355901189,0.185727355901189,NULL,0.0,NULL,NULL,NULL
AG,2010,IMF Country Report,False,False,0.263884430176565,0.263884430176565,0.263884430176565,0.263884430176565,NULL,0.0,NULL,NULL,NULL
AU,1973,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1974,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1975,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1976,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1977,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1978,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1979,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1980,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1981,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1982,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1983,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1984,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1985,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1986,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1987,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1988,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1989,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1990,OECD Tax Statistics,False,False,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL
AU,1991,OECD Tax Statistics,False,False,0.235404548302609,0.235404548302609,0.235404548302609,0.235404548302609,0.0,0.0,0.0,0.0,NULL
