124.0,BEL,GGR_NGDP,Belgium,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,49388.0,49467.0,49000.0,49467.0,49622.0,50860.0,48930.0,49251.0,48786.0,48144.0,48741.0,48096.0,48704.0,49595.0,50967.0,51530.0,51450.0,51650.0
339.0,BLZ,GGR_NGDP,Belize,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,24204.0,22548.0,22272.0,24606.0,22773.0,22441.0,21895.0,24056.0,25678.0,27904.0,28557.0,27180.0,27364.0,27674.0,26497.0,27915.0,27896.0,27207.0
638.0,BEN,GGR_NGDP,Benin,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,17388.0,18743.0,17784.0,17847.0,17776.0,18922.0,19304.0,19004.0,19208.0,23753.0,21321.0,21737.0,20047.0,20118.0,20709.0,20380.0,20832.0,20739.0
514.0,BTN,GGR_NGDP,Bhutan,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,33726.0,46012.0,43820.0,39713.0,36425.0,25615.0,34269.0,30723.0,34714.0,35686.0,34926.0,32805.0,46344.0,35572.0,35223.0,28905.0,25214.0,27033.0
218.0,BOL,GGR_NGDP,Bolivia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,24873.0,25528.0,25586.0,25135.0,24505.0,24114.0,26801.0,30938.0,34304.0,34393.0,38902.0,35834.0,33165.0,36209.0,37861.0,40050.0,38903.0,37643.0
963.0,BIH,GGR_NGDP,Bosnia and Herzegovina,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,53450.0,54721.0,51669.0,46897.0,44561.0,46952.0,45425.0,46471.0,47817.0,46724.0,45514.0,44946.0,46795.0,46351.0,46177.0,44919.0,45891.0,45066.0
616.0,BWA,GGR_NGDP,Botswana,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,n/a,n/a,46808.0,38922.0,40791.0,42168.0,40615.0,43542.0,45251.0,41316.0,39419.0,37410.0,32455.0,36373.0,35882.0,33423.0,33670.0,33393.0
223.0,BRA,GGR_NGDP,Brazil,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,34473.0,35148.0,31680.0,33539.0,34717.0,33752.0,33203.0,34146.0,34410.0,35604.0,36731.0,34824.0,37102.0,36630.0,37686.0,37223.0,37121.0,37105.0
516.0,BRN,GGR_NGDP,Brunei Darussalam,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,28266.0,32530.0,49144.0,42173.0,40790.0,43156.0,46227.0,50200.0,52915.0,35927.0,70133.0,42507.0,48499.0,61053.0,51672.0,53979.0,55712.0,53848.0
918.0,BGR,GGR_NGDP,Bulgaria,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,n/a,n/a,37493.0,36712.0,35374.0,36592.0,37456.0,37442.0,36981.0,38191.0,38038.0,35257.0,32695.0,32447.0,33956.0,35509.0,36325.0,36954.0
748.0,BFA,GGR_NGDP,Burkina Faso,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,19277.0,20570.0,18891.0,18113.0,16903.0,17786.0,18072.0,17234.0,40751.0,20101.0,16862.0,19575.0,19763.0,21214.0,22683.0,23892.0,23272.0,22679.0
618.0,BDI,GGR_NGDP,Burundi,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,14692.0,15229.0,18209.0,16679.0,18686.0,21728.0,25341.0,22584.0,26550.0,36455.0,38458.0,32843.0,37207.0,35854.0,31400.0,29960.0,27398.0,27457.0
624.0,CPV,GGR_NGDP,Cabo Verde,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,n/a,n/a,n/a,n/a,28588.0,24540.0,28752.0,27544.0,28277.0,28562.0,29040.0,26891.0,27924.0,25632.0,22768.0,23377.0,25353.0,24521.0
522.0,KHM,GGR_NGDP,Cambodia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,8048.0,10004.0,10229.0,9986.0,10499.0,9580.0,10303.0,11948.0,12780.0,13733.0,15886.0,15790.0,17034.0,15557.0,16910.0,17104.0,17442.0,17961.0
622.0,CMR,GGR_NGDP,Cameroon,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,n/a,n/a,18294.0,17567.0,17458.0,16054.0,15430.0,18171.0,47383.0,20276.0,20831.0,18402.0,17414.0,18710.0,18765.0,18772.0,19780.0,19465.0
156.0,CAN,GGR_NGDP,Canada,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,47550.0,47793.0,46618.0,45175.0,43428.0,43688.0,43208.0,44240.0,44002.0,43579.0,42438.0,42722.0,42388.0,42112.0,41470.0,41480.0,41660.0,41923.0
626.0,CAF,GGR_NGDP,Central African Republic,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,17666.0,17338.0,14861.0,13294.0,15788.0,9883.0,11816.0,12479.0,23110.0,14386.0,15152.0,16059.0,17150.0,13327.0,16364.0,8403.0,9312.0,22504.0
628.0,TCD,GGR_NGDP,Chad,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,10917.0,11441.0,12136.0,10965.0,12587.0,13745.0,10373.0,11482.0,16199.0,19667.0,22490.0,14991.0,20249.0,24786.0,23439.0,18838.0,20720.0,21420.0
228.0,CHL,GGR_NGDP,Chile,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,22526.0,21850.0,22326.0,22834.0,22180.0,21989.0,22921.0,24763.0,26156.0,27289.0,25837.0,20617.0,23533.0,24650.0,24412.0,22990.0,22618.0,22620.0
924.0,CHN,GGR_NGDP,China,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,12096.0,13085.0,13782.0,15106.0,15925.0,16155.0,16647.0,17218.0,18233.0,19771.0,19654.0,20187.0,21307.0,22609.0,22646.0,22942.0,22447.0,22647.0
233.0,COL,GGR_NGDP,Colombia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,22525.0,22941.0,23489.0,24638.0,24463.0,25148.0,25157.0,25701.0,27284.0,27180.0,26386.0,26727.0,26097.0,26655.0,28379.0,27708.0,27261.0,26989.0
632.0,COM,GGR_NGDP,Comoros,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,18690.0,18374.0,14429.0,18374.0,20510.0,18017.0,18408.0,19926.0,18679.0,20311.0,23507.0,23624.0,29166.0,23567.0,28910.0,43712.0,24335.0,24360.0
636.0,COD,GGR_NGDP,Democratic Republic of the Congo,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,1335.0,1013.0,1146.0,4090.0,5276.0,7426.0,8383.0,10973.0,12041.0,10376.0,13105.0,14918.0,21134.0,17979.0,20074.0,17025.0,17182.0,17903.0
634.0,COG,GGR_NGDP,Republic of Congo,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,22740.0,26731.0,26582.0,30846.0,27337.0,30195.0,30369.0,38798.0,44427.0,39253.0,47025.0,29465.0,37521.0,42531.0,42638.0,49308.0,47974.0,43260.0
238.0,CRI,GGR_NGDP,Costa Rica,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,n/a,n/a,12415.0,13450.0,13344.0,13937.0,13602.0,13852.0,14225.0,15478.0,15858.0,14030.0,13576.0,13761.0,13694.0,13632.0,13587.0,13698.0
662.0,CIV,GGR_NGDP,Côte d'Ivoire,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,18914.0,16895.0,17131.0,17808.0,18514.0,17579.0,18432.0,18144.0,19023.0,19723.0,20565.0,19493.0,19702.0,20257.0,20805.0,21762.0,22175.0,21872.0
960.0,HRV,GGR_NGDP,Croatia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,n/a,n/a,n/a,n/a,39809.0,39094.0,39018.0,38571.0,38557.0,39809.0,39235.0,38971.0,38205.0,37423.0,38389.0,37925.0,39915.0,40375.0
423.0,CYP,GGR_NGDP,Cyprus,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,33300.0,33167.0,35417.0,36306.0,36200.0,38075.0,38553.0,41298.0,42050.0,45015.0,43064.0,40132.0,40881.0,39708.0,39579.0,41673.0,41476.0,40256.0
935.0,CZE,GGR_NGDP,Czech Republic,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,38132.0,38637.0,38022.0,38312.0,39066.0,43310.0,40449.0,39763.0,39604.0,40311.0,38940.0,38897.0,39069.0,39975.0,40090.0,40525.0,40238.0,40173.0
128.0,DNK,GGR_NGDP,Denmark,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,56768.0,57233.0,56203.0,55710.0,55111.0,55212.0,56704.0,58027.0,56792.0,55739.0,54878.0,55239.0,54814.0,55468.0,55262.0,57280.0,56230.0,53814.0
611.0,DJI,GGR_NGDP,Djibouti,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,34173.0,30630.0,30838.0,28036.0,29209.0,34041.0,35605.0,37093.0,34949.0,35180.0,41814.0,36982.0,35460.0,34507.0,34462.0,34960.0,33468.0,35589.0
321.0,DMA,GGR_NGDP,Dominica,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,28109.0,27012.0,30990.0,23846.0,25122.0,31505.0,30169.0,32601.0,33306.0,36472.0,35921.0,36541.0,37103.0,30807.0,30471.0,33417.0,32809.0,32714.0
243.0,DOM,GGR_NGDP,Dominican Republic,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,12513.0,12773.0,13312.0,14505.0,14453.0,13047.0,14034.0,15657.0,16133.0,17509.0,15851.0,13683.0,13629.0,13450.0,13962.0,14685.0,15243.0,14606.0
248.0,ECU,GGR_NGDP,Ecuador,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,16286.0,19132.0,23726.0,21110.0,22174.0,21299.0,22346.0,21717.0,24239.0,25899.0,35093.0,29396.0,33343.0,38828.0,39473.0,39116.0,38462.0,37406.0
469.0,EGY,GGR_NGDP,Egypt,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,n/a,n/a,n/a,n/a,25399.0,26191.0,25610.0,24839.0,28585.0,27719.0,28011.0,27686.0,25142.0,22028.0,22142.0,23021.0,26658.0,23801.0
253.0,SLV,GGR_NGDP,El Salvador,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,14224.0,14016.0,14981.0,14450.0,14333.0,15038.0,15571.0,15674.0,16810.0,16738.0,16560.0,15851.0,17142.0,17611.0,18123.0,18823.0,18936.0,18882.0
642.0,GNQ,GGR_NGDP,Equatorial Guinea,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,32599.0,21975.0,22074.0,32491.0,32914.0,32626.0,33197.0,38658.0,49781.0,47233.0,44198.0,53464.0,37483.0,38418.0,37956.0,34741.0,33397.0,38485.0
